,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,price
17970,2015-05-04,1,930,6600,1.0,0,0,3,6,0,1924,0,98125,351000
17971,2014-09-12,4,2400,8038,2.0,0,0,3,8,0,2002,0,98059,440000
17972,2015-04-22,4,1960,11798,2.0,0,0,3,8,0,1999,0,98092,298000
17973,2015-01-14,4,1890,9205,1.0,0,0,3,8,630,1964,0,98133,300000
17974,2014-10-23,3,1590,3056,2.0,0,0,3,7,0,2001,0,98108,310000
17975,2014-08-08,4,2590,9354,2.0,0,0,4,9,0,1993,0,98011,500000
17976,2015-05-05,3,860,1664,1.5,0,0,3,7,0,1927,0,98117,399900
17977,2014-06-17,3,1270,2509,2.0,0,0,3,8,0,2004,0,98106,343000
17978,2014-12-29,2,1130,2191,2.0,0,0,3,8,0,2010,0,98052,415000
17979,2014-10-07,3,1860,15457,2.0,0,0,3,8,0,1997,0,98019,410000
17980,2015-01-08,2,1802,11225,1.0,0,0,3,7,0,1961,0,98125,320000
17981,2014-06-26,5,4480,5000,2.5,0,0,5,12,1060,1902,0,98112,1990000
17982,2014-07-02,2,1310,7128,1.0,0,0,4,7,370,1980,0,98031,253000
17983,2014-09-15,3,2320,32772,2.0,0,0,3,9,0,1992,0,98053,630000
17984,2015-01-06,2,1130,12500,1.0,0,0,4,7,0,1953,0,98055,216000
17985,2015-04-27,3,2180,11100,1.0,0,0,3,8,950,1983,0,98052,540000
17986,2014-09-30,3,1830,12233,1.5,0,0,4,5,0,1930,0,98022,212000
17987,2015-01-29,3,2340,12282,1.0,0,2,3,8,870,1978,0,98155,300000
17988,2014-08-27,3,2830,3750,3.0,0,0,3,10,0,2014,0,98117,969950
17989,2014-08-08,3,1610,7680,1.0,0,0,3,6,710,1956,0,98122,715000
17990,2014-08-25,5,2410,19447,2.0,0,2,3,10,120,1968,0,98040,1320000
17991,2014-12-01,4,2660,9547,1.0,0,1,3,8,730,1968,2006,98004,1440000
17992,2014-07-15,3,1030,5350,1.0,0,0,3,7,0,1924,2009,98055,305000
17993,2014-12-04,3,1390,1569,2.0,0,0,3,9,240,2006,0,98105,458000
17994,2015-04-14,3,1580,8775,1.0,0,0,3,6,360,1942,0,98146,275000
17995,2014-10-14,3,2330,4780,2.0,0,3,3,8,600,1930,1988,98198,550000
17996,2014-06-04,3,1540,704,3.0,0,0,3,9,0,2011,0,98122,742000
17997,2014-07-25,3,1570,4000,2.0,0,0,5,8,0,1908,0,98103,700000
17998,2014-11-12,4,2940,5763,1.0,0,0,5,8,1300,1955,0,98108,640000
17999,2015-04-10,3,1240,7200,1.0,0,0,3,7,0,1947,0,98133,352000
18000,2015-02-01,3,1410,7419,1.0,0,0,3,7,360,1969,0,98056,301500
18001,2014-07-02,4,2190,9880,1.0,0,0,4,8,780,1979,0,98033,630000
18002,2015-02-23,3,3040,6255,2.0,0,0,3,7,0,1999,0,98030,340000
18003,2015-03-10,4,1860,9364,1.0,0,0,3,7,780,1953,0,98125,477500
18004,2014-08-13,3,1690,7460,1.0,0,0,3,7,820,1997,0,98146,285000
18005,2014-10-10,3,1900,16117,1.0,0,0,4,7,0,1958,0,98001,255000
18006,2014-07-28,3,1600,7982,2.0,0,0,3,8,0,1993,0,98001,315000
18007,2014-12-17,6,2530,9000,1.0,0,0,3,6,0,1978,0,98033,830000
18008,2015-02-10,3,1860,1558,3.0,0,0,3,8,0,2014,0,98103,539950
18009,2014-08-14,3,2390,4590,2.0,0,0,3,8,300,1941,1998,98105,980000
18010,2014-07-18,4,3100,8529,2.0,0,0,3,9,0,1990,0,98074,735000
18011,2015-01-22,5,2650,9140,1.0,0,1,3,8,1300,1965,0,98177,536000
18012,2015-02-23,3,1520,5000,1.5,0,0,3,7,380,1945,0,98107,575000
18013,2014-09-25,2,1510,4000,1.0,0,0,3,6,580,1924,0,98117,500000
18014,2014-06-16,4,1960,7950,1.0,0,0,4,8,0,1967,0,98023,285500
18015,2014-05-14,4,2270,7375,1.0,0,0,4,7,980,1973,0,98034,498000
18016,2014-08-21,2,910,6282,1.0,0,0,4,7,0,1939,0,98103,412000
18017,2015-03-23,4,2100,8220,1.0,0,0,4,8,800,1975,0,98052,607000
18018,2014-06-24,3,1000,8512,1.0,0,0,3,6,0,1991,0,98022,199000
18019,2014-07-21,4,2760,18306,1.0,0,0,3,7,1130,1978,0,98034,492500
18020,2014-06-19,4,2840,11044,2.0,0,0,3,8,0,2001,0,98034,585000
18021,2014-12-08,3,1860,5321,2.0,0,0,3,7,0,2000,0,98038,326995
18022,2014-08-13,4,1920,9660,1.0,0,0,4,8,0,1968,0,98058,372500
18023,2014-06-27,2,840,40642,1.0,1,4,4,6,0,1937,0,98070,528000
18024,2014-09-24,3,2390,32109,1.0,0,0,3,7,0,1975,2007,98092,400000
18025,2014-10-29,4,2100,8501,2.0,0,0,5,7,0,1993,0,98022,344000
18026,2014-09-02,4,2430,7163,2.0,0,0,3,8,0,2003,0,98038,409950
18027,2014-07-15,3,1880,4000,1.0,0,2,3,8,600,1950,0,98199,625000
18028,2015-05-12,3,1350,9000,1.0,0,0,3,7,0,1987,0,98045,304950
18029,2014-09-29,2,2160,35183,1.0,0,0,3,9,0,1985,0,98092,381500
18030,2014-07-23,3,1430,13399,1.0,0,0,4,7,530,1946,0,98168,215000
18031,2015-04-27,5,2840,12870,2.0,0,2,4,7,0,1925,0,98178,345000
18032,2015-03-16,3,2510,20000,2.0,0,0,4,7,0,1961,0,98001,363000
18033,2015-02-05,3,1690,20063,1.5,0,0,4,7,0,1913,0,98001,240000
18034,2015-02-04,2,1930,5479,1.0,0,0,3,8,0,2005,0,98053,548050
18035,2014-10-27,2,720,4920,1.0,0,0,3,6,0,1941,0,98126,314000
18036,2014-06-26,4,2990,16809,2.0,0,0,3,11,0,1990,0,98077,800000
18037,2014-07-15,5,2300,6720,2.0,0,0,3,7,0,1905,0,98108,400000
18038,2014-11-14,1,460,4120,1.0,0,0,3,4,0,1937,0,98055,247000
18039,2015-04-01,2,1240,4120,1.0,0,0,4,7,350,1906,0,98105,540000
18040,2014-07-18,4,1900,15123,2.0,0,0,3,8,0,1995,0,98045,410000
18041,2014-10-02,3,2120,9146,1.0,0,0,3,8,860,1981,0,98074,525000
18042,2015-04-10,4,2440,5737,2.0,0,0,4,8,740,1929,0,98119,820000
18043,2015-03-10,4,3300,15375,1.5,0,3,3,8,480,1933,1984,98040,1250000
18044,2014-12-18,2,1180,10200,1.0,0,0,4,7,0,1955,0,98148,244000
18045,2014-12-18,1,520,4800,1.0,0,0,3,5,0,1930,0,98106,275000
18046,2014-10-08,2,2070,23160,1.0,0,0,3,7,810,1946,0,98199,577000
18047,2014-12-02,5,2250,7945,1.0,0,0,4,7,890,1977,0,98034,446950
18048,2014-07-29,3,2050,5694,2.0,0,2,3,8,0,2004,0,98065,457000
18049,2015-04-28,4,1310,137214,1.5,0,0,4,7,0,1926,0,98198,320000
18050,2014-09-05,3,1250,9484,1.0,0,0,4,7,0,1969,0,98042,210000
18051,2014-09-22,4,2130,9100,1.0,0,0,3,8,840,1978,0,98030,220000
18052,2014-06-13,3,2250,8800,1.0,0,0,4,7,1000,1925,0,98116,589000
18053,2014-06-30,4,1880,3840,1.0,0,0,3,7,910,1904,0,98144,435000
18054,2014-07-16,3,1520,10798,1.0,0,0,3,7,0,1953,0,98028,375000
18055,2014-10-17,4,4010,9654,2.0,0,0,3,10,0,2007,0,98004,1740000
18056,2014-12-11,2,1660,5581,1.0,0,0,3,8,0,2005,0,98053,545000
18057,2014-10-22,3,3400,10000,2.0,0,0,3,10,0,1983,0,98115,970000
18058,2014-07-18,2,2320,6755,1.0,0,0,5,8,940,1946,0,98199,705000
18059,2015-03-16,5,3740,11536,2.0,0,0,4,9,1200,1984,0,98006,915557
18060,2015-02-09,4,1810,9000,1.5,0,0,3,7,0,1960,0,98168,259000
18061,2014-06-13,2,3170,3000,2.0,0,2,5,10,1180,1900,0,98109,1700000
18062,2014-12-01,3,1680,8610,1.0,0,0,4,7,390,1969,0,98034,427000
18063,2014-08-11,2,930,3100,1.0,0,0,3,6,0,1911,0,98144,390000
18064,2015-02-12,3,2390,8000,2.0,0,0,3,8,0,1995,0,98042,363000
18065,2014-08-07,4,2680,3626,1.5,0,3,4,7,1000,1928,0,98107,612000
18066,2014-09-16,4,1790,10186,1.0,0,0,4,8,0,1965,0,98177,380000
18067,2014-08-18,4,1680,6003,1.0,0,0,3,7,530,1997,0,98002,230000
18068,2015-04-14,3,1570,2600,1.5,0,0,4,8,0,1931,0,98117,580000
18069,2014-11-19,3,2230,3200,2.0,0,2,3,8,600,1918,0,98109,770000
18070,2014-09-24,4,1260,8400,1.0,0,0,3,6,0,1991,0,98022,207200
18071,2015-03-05,3,1790,11430,1.0,0,0,3,7,600,1985,0,98074,525000
18072,2015-02-09,3,2440,7419,1.0,0,0,3,7,920,1961,0,98103,925000
18073,2014-09-02,4,2410,4000,2.0,0,0,5,8,760,1910,0,98115,883000
18074,2015-05-08,4,1780,2992,2.0,0,0,3,7,0,2003,0,98072,455000
18075,2014-09-22,3,1900,5194,2.0,0,0,3,7,0,2004,0,98058,343500
18076,2014-11-14,2,960,8450,1.0,0,0,5,6,0,1950,0,98155,244000
18077,2014-11-19,3,1640,11730,1.0,0,0,5,7,0,1967,0,98034,397000
18078,2015-03-16,2,850,5000,1.0,0,0,3,6,0,1976,0,98198,180500
18079,2015-03-04,3,2150,6576,1.0,0,0,4,7,250,1926,0,98155,310000
18080,2015-01-28,4,2780,3969,2.0,0,0,3,7,0,2005,0,98042,315000
18081,2014-06-03,3,1030,4958,1.0,0,0,5,7,0,1952,0,98105,718000
18082,2014-10-09,3,1930,7267,1.0,0,0,4,7,600,1977,0,98002,279950
18083,2014-10-21,3,2080,9612,1.0,0,3,4,8,380,1940,0,98125,689000
18084,2014-08-18,4,3520,9901,2.0,0,0,3,10,0,1998,0,98074,828000
18085,2014-06-25,2,890,8100,1.0,0,0,3,6,0,1942,0,98146,150000
18086,2015-03-01,3,1640,3400,1.0,0,0,4,7,710,1926,0,98105,505400
18087,2014-05-13,5,4860,23723,2.0,0,2,4,11,1040,1989,0,98040,1680000
18088,2014-05-15,3,1040,5000,1.0,0,0,3,7,0,1959,0,98146,217450
18089,2014-12-18,4,2820,4174,2.0,0,0,3,9,0,2004,0,98034,677000
18090,2015-04-27,2,1320,48787,1.0,0,0,3,8,0,2004,0,98027,361000
18091,2014-06-09,3,2590,7237,2.0,0,0,3,8,0,2004,0,98125,620000
18092,2014-12-10,3,1540,5449,1.0,0,0,2,7,360,1989,0,98023,176000
18093,2015-04-14,3,960,7218,1.0,0,0,4,7,0,1969,0,98034,330000
18094,2014-10-29,3,1190,8175,1.0,0,0,3,7,0,1986,0,98055,290000
18095,2014-07-15,4,2770,9532,2.0,0,0,4,9,0,1988,0,98029,711000
18096,2015-04-22,3,1060,8100,2.0,0,0,4,7,0,1983,0,98038,295000
18097,2014-11-11,5,4010,12110,2.0,0,0,3,11,0,2003,0,98059,1100000
18098,2014-09-25,3,1140,7078,1.0,0,0,4,7,0,1991,0,98031,257500
18099,2014-06-09,4,1910,16320,1.5,0,0,3,6,0,1934,0,98106,240000
18100,2014-12-12,4,2340,8955,2.0,0,0,3,9,0,1990,0,98074,645000
18101,2014-05-06,2,1170,2400,1.0,0,0,4,7,430,1903,0,98103,499000
18102,2014-10-20,3,1290,9526,1.5,0,0,3,7,0,1961,0,98034,321000
18103,2014-08-22,3,1810,1658,3.0,0,0,3,8,0,1998,0,98117,449000
18104,2015-01-07,3,1820,5280,1.0,0,0,4,7,910,1949,0,98117,515000
18105,2014-10-02,4,2220,12385,1.0,0,0,3,8,950,1978,0,98033,456000
18106,2014-07-23,3,3830,219106,2.0,0,0,3,9,0,1977,1999,98027,865000
18107,2014-06-18,4,2920,7700,2.0,0,0,3,9,0,2003,0,98019,515500
18108,2014-11-19,4,2630,6100,2.0,0,0,3,8,0,2004,0,98072,576925
18109,2015-01-02,3,1320,10416,1.0,0,0,3,7,0,1996,0,98031,243000
18110,2014-05-28,3,1400,8640,1.0,0,0,5,7,0,1968,0,98003,253400
18111,2015-04-13,3,1600,3580,2.0,0,0,3,7,0,2000,0,98178,292000
18112,2014-12-03,3,1490,8005,1.0,0,0,3,7,400,1976,0,98058,271500
18113,2014-08-27,2,2170,6750,1.0,0,0,3,8,0,2012,0,98053,765000
18114,2015-03-12,3,1280,1730,2.0,0,0,3,8,190,2005,0,98177,375000
18115,2015-05-11,3,1620,9566,1.0,0,0,4,7,0,1968,0,98059,382880
18116,2014-06-09,3,2630,10100,1.0,0,0,4,9,1050,1967,0,98006,852500
18117,2014-11-24,3,1240,8738,1.0,0,0,3,7,0,1959,0,98005,475000
18118,2014-05-23,3,1300,2580,1.0,0,0,5,7,480,1919,0,98115,462000
18119,2014-06-11,3,2430,14607,1.0,0,1,3,8,1200,1949,1970,98040,762400
18120,2015-01-30,4,1890,7540,1.0,0,0,4,7,0,1967,0,98155,330000
18121,2014-07-25,3,1890,12236,1.0,0,0,3,8,0,1978,0,98074,473000
18122,2014-11-21,3,2440,7200,1.0,0,0,3,7,0,1949,0,98118,550000
18123,2014-06-23,3,1780,7280,1.0,0,2,3,7,440,1972,0,98034,449500
18124,2014-05-21,4,2830,13059,2.0,0,0,3,10,0,1998,0,98075,744000
18125,2015-05-07,4,2490,4700,1.0,0,0,4,7,800,1952,0,98136,700000
18126,2014-09-30,4,1560,12220,1.5,0,0,4,7,0,1965,0,98027,511100
18127,2014-09-16,3,1980,4500,2.0,0,0,3,7,0,2012,0,98042,317950
18128,2014-10-14,3,2070,39768,2.0,0,0,3,8,0,1988,0,98077,542950
18129,2014-08-15,3,1490,11360,1.0,0,0,3,8,0,1975,0,98008,490000
18130,2015-02-19,4,3090,4060,2.0,0,0,3,8,670,1992,0,98144,760000
18131,2015-04-21,3,1580,8659,1.0,0,0,4,7,360,1961,0,98011,475000
18132,2014-05-09,5,5190,23716,2.0,0,2,3,11,1800,1987,2000,98040,1700000
18133,2015-03-26,3,2692,6197,2.0,0,0,3,9,0,2007,0,98030,435000
18134,2014-11-01,3,1740,3690,2.0,0,0,3,8,0,2000,0,98065,399000
18135,2014-08-26,3,1940,3800,1.0,0,0,4,7,890,1927,0,98115,627000
18136,2014-10-02,4,2150,5100,1.5,0,0,3,7,860,1991,0,98106,346500
18137,2015-04-14,3,1320,8000,1.0,0,0,3,7,0,1957,0,98008,412000
18138,2015-02-03,4,3360,40471,2.0,0,0,4,10,0,1994,0,98077,845000
18139,2014-11-05,3,1850,9655,1.0,0,0,3,7,750,1959,0,98155,373000
18140,2014-08-08,4,2880,8882,2.0,0,0,4,8,400,1965,0,98115,725000
18141,2014-08-13,6,2420,11662,1.0,0,2,4,7,1000,1965,0,98188,376000
18142,2014-08-05,3,2020,4120,1.5,0,0,4,7,500,1929,0,98118,552500
18143,2014-06-26,5,2280,19000,1.5,0,0,3,6,0,1924,0,98166,365000
18144,2014-05-21,4,3010,46173,2.0,0,0,3,9,0,1996,0,98053,700000
18145,2015-03-05,4,2550,9736,1.0,0,0,4,8,0,1967,0,98002,315000
18146,2015-03-31,4,1540,5110,1.0,0,0,3,7,0,1957,0,98118,262500
18147,2014-11-04,3,2280,6150,2.0,0,2,3,8,0,1984,0,98136,660000
18148,2015-04-13,4,2450,6941,2.0,0,0,3,7,0,2006,0,98042,340000
18149,2014-07-02,5,2950,5500,1.5,0,0,5,7,1230,1918,0,98144,660500
18150,2014-06-27,1,690,1950,1.0,0,0,3,6,0,1928,0,98117,280000
18151,2014-08-25,1,800,2480,1.0,0,0,4,6,0,1919,0,98108,267000
18152,2014-11-06,2,1470,25661,1.5,0,0,3,4,0,1932,0,98059,230000
18153,2014-09-22,3,1840,11403,2.0,0,0,3,8,0,1993,0,98045,417000
18154,2014-07-14,3,1170,9730,1.0,0,0,3,7,0,1968,1986,98055,252000
18155,2015-03-20,5,2344,4800,1.5,0,0,4,7,800,1921,0,98103,791000
18156,2014-09-10,1,1230,3774,1.0,0,0,4,6,400,1924,0,98103,415000
18157,2014-07-24,3,1150,13278,1.0,0,0,5,7,0,1966,0,98053,339000
18158,2015-05-04,3,1140,10477,1.0,0,0,3,6,0,1942,0,98168,158000
18159,2014-08-11,3,1660,5100,1.0,0,0,3,7,400,1957,0,98136,535000
18160,2015-03-04,3,1080,4120,1.0,0,0,3,7,100,1919,0,98115,818900
18161,2015-04-22,4,1720,4000,1.0,0,0,3,7,300,1950,0,98105,550000
18162,2015-03-06,2,590,8717,1.0,0,0,3,6,0,1953,0,98133,240000
18163,2014-09-17,3,1290,1230,2.0,0,2,3,9,200,2008,0,98119,590000
18164,2015-02-24,3,1480,21320,1.0,0,0,4,7,0,1967,0,98027,369300
18165,2015-04-14,4,2600,118666,1.0,0,0,3,7,1200,1981,0,98027,510000
18166,2014-07-07,3,2040,10086,2.0,0,0,3,8,0,1987,0,98052,542500
18167,2015-01-02,3,970,7854,1.0,0,0,4,7,0,1980,0,98056,262500
18168,2015-02-11,6,2620,4350,1.0,0,0,3,7,860,1957,0,98117,900000
18169,2014-10-14,4,4560,41636,2.0,0,0,3,9,390,1995,0,98006,1100000
18170,2014-08-13,3,1750,14400,1.0,0,0,4,7,0,1951,0,98166,368000
18171,2014-10-22,4,3620,6499,2.5,0,0,3,9,0,2003,2009,98177,825000
18172,2015-01-14,3,1660,7509,1.0,0,0,3,7,0,2002,0,98059,343500
18173,2014-12-04,4,1360,6000,1.0,0,0,4,6,340,1944,0,98168,273500
18174,2015-01-20,3,2044,5610,2.0,0,0,4,9,0,1996,0,98033,1000000
18175,2014-10-29,5,2370,6000,1.5,0,2,3,8,1030,1926,2003,98107,770000
18176,2015-03-04,3,1170,3868,1.5,0,0,4,7,0,1925,0,98118,400000
18177,2014-05-13,3,1660,7210,1.0,0,0,3,7,560,1963,0,98001,225000
18178,2015-03-05,4,2020,18150,1.0,0,0,4,7,0,1955,0,98028,345000
18179,2014-10-01,3,2530,8116,2.0,0,0,3,8,0,2001,0,98011,450000
18180,2014-07-18,2,870,5635,1.0,0,0,3,7,0,1948,0,98116,334850
18181,2015-01-07,5,3670,9600,1.0,0,1,3,8,1690,1955,0,98108,605000
18182,2014-11-21,5,3180,14000,2.0,0,0,5,10,0,1997,0,98006,760000
18183,2014-10-06,2,1870,12960,1.5,0,0,4,6,520,1926,0,98118,390000
18184,2014-08-04,3,1940,5660,2.0,0,0,3,8,0,2001,0,98072,488000
18185,2014-12-30,3,4220,41300,1.0,1,4,4,11,1760,1958,1987,98008,3300000
18186,2015-02-22,5,4820,13165,2.0,0,0,4,11,870,1990,0,98077,1060000
18187,2015-03-22,3,2400,217800,2.0,0,0,3,8,810,1975,0,98038,608000
18188,2014-08-22,3,2930,6000,2.0,0,2,3,11,1010,2000,0,98112,1390000
18189,2014-09-15,2,800,3000,1.0,0,0,3,6,0,1904,0,98118,299950
18190,2015-04-28,3,2200,4800,2.0,0,2,3,7,290,1943,1996,98103,818000
18191,2014-05-28,3,2400,9701,1.0,0,0,3,9,0,1990,0,98023,355000
18192,2014-10-15,5,5570,9600,2.0,0,0,5,9,1710,1952,0,98105,1860000
18193,2014-06-23,3,1980,2850,3.0,0,0,3,7,0,1987,0,98103,660000
18194,2014-07-01,3,3530,17450,1.0,1,3,3,9,1690,1930,1993,98040,2370000
18195,2015-04-24,4,3430,35120,2.0,0,0,3,10,0,1984,0,98033,1210000
18196,2014-06-25,3,1720,3676,2.0,0,0,3,7,0,1992,0,98031,255950
18197,2014-08-21,3,1930,11092,1.0,0,0,3,7,430,1983,0,98074,475000
18198,2014-12-29,4,2140,159865,1.0,0,0,4,7,1000,1960,0,98031,362950
18199,2014-07-01,3,1110,9012,1.0,0,0,4,7,0,1966,0,98052,452000
18200,2014-08-04,3,1970,8200,1.0,0,0,3,7,700,1964,0,98168,315000
18201,2015-01-29,3,1630,2844,2.0,0,0,3,7,0,2003,0,98118,330950
18202,2014-06-11,5,2520,49222,2.0,0,0,4,8,0,1978,0,98027,535000
18203,2015-02-25,4,2270,9464,1.5,0,0,4,7,750,1940,0,98146,479000
18204,2014-06-16,3,1212,1174,3.0,0,0,3,7,0,2004,0,98125,340000
18205,2014-09-16,4,1890,8362,1.0,0,0,3,7,0,1966,0,98188,312000
18206,2015-03-18,3,1370,6600,2.0,0,0,4,7,0,1993,0,98038,305000
18207,2014-12-02,3,1770,7336,2.0,0,0,3,7,0,1996,0,98030,270000
18208,2014-06-05,3,1710,1664,2.0,0,0,5,8,410,2003,0,98199,529999
18209,2014-07-23,2,1190,6967,1.0,0,0,3,7,0,1946,0,98040,587100
18210,2014-11-18,3,1690,16061,1.0,0,0,3,7,0,1984,0,98074,459800
18211,2014-12-12,4,1680,7800,1.0,0,0,3,7,350,1966,0,98008,451000
18212,2014-06-17,3,4340,4947,2.0,0,3,3,11,1280,1993,0,98107,2480000
18213,2014-12-22,3,2040,435600,2.0,0,2,4,7,0,1983,0,98022,525000
18214,2014-05-29,2,1110,26051,1.0,0,0,3,6,0,1951,0,98168,250000
18215,2014-11-17,5,2040,6180,2.0,0,0,4,7,0,1908,0,98118,475000
18216,2015-03-12,4,1920,11595,1.0,0,0,4,7,0,1962,0,98002,235000
18217,2014-07-11,3,1330,9548,1.0,0,0,5,7,0,1967,0,98042,230000
18218,2014-07-01,4,1630,2566,1.5,0,0,3,7,0,1921,0,98122,581000
18219,2014-07-02,3,1520,9030,1.0,0,0,3,7,0,1956,0,98007,415000
18220,2014-10-16,3,1520,9030,1.0,0,0,3,7,0,1956,0,98007,522500
18221,2015-01-05,3,1340,7725,1.0,0,0,4,8,0,1967,0,98056,383000
18222,2014-10-30,3,2500,8289,1.0,0,0,4,7,1250,1958,0,98056,315000
18223,2014-09-22,3,1460,3600,2.0,0,0,3,7,0,1902,0,98122,591000
18224,2014-12-19,4,3140,12150,2.0,0,0,3,9,0,1979,0,98074,750000
18225,2014-05-16,3,2150,4333,1.0,0,0,3,7,950,1956,0,98136,430000
18226,2015-05-01,4,3140,32336,1.5,0,0,3,10,0,1995,0,98072,712000
18227,2015-04-06,3,2310,53578,1.0,0,0,4,8,970,1981,0,98072,510000
18228,2015-01-23,2,710,4800,1.0,0,0,2,6,0,1950,0,98112,480000
18229,2014-06-13,3,1460,7200,1.0,0,0,3,7,200,1906,0,98103,538000
18230,2014-12-05,2,730,5000,1.0,0,0,3,7,0,1929,0,98126,464000
18231,2015-01-02,3,1440,3840,2.0,0,0,3,7,0,2001,0,98053,476000
18232,2015-03-26,3,1130,16875,1.0,0,0,4,7,0,1947,0,98155,349500
18233,2015-02-07,3,1810,8262,2.0,0,0,4,8,0,1981,0,98023,270000
18234,2014-11-19,3,2710,18480,2.0,0,2,3,10,710,1978,0,98034,740000
18235,2014-10-13,4,2740,8336,2.0,0,0,4,9,0,1990,0,98031,395000
18236,2015-04-10,3,1690,4088,2.0,0,0,3,7,0,2004,0,98053,498000
18237,2015-01-30,3,1470,4675,2.0,0,0,3,7,0,1999,0,98065,339900
18238,2014-09-02,3,2830,9972,2.0,0,0,3,9,0,2006,0,98019,539000
18239,2015-02-26,3,1410,9704,1.0,0,0,3,8,270,1983,0,98074,400000
18240,2015-02-18,3,2170,11745,1.0,0,0,4,7,760,1967,0,98058,225000
18241,2014-09-10,3,1340,4080,1.5,0,0,3,6,170,1907,0,98144,330000
18242,2014-06-26,3,2480,5500,2.0,0,3,3,10,750,1950,2005,98199,1390000
18243,2015-04-30,3,1990,31200,1.0,0,0,3,8,0,1986,0,98029,490000
18244,2014-12-20,4,2240,7200,1.0,0,0,3,7,1100,1967,0,98001,260000
18245,2014-06-27,4,2990,8913,2.0,0,0,4,9,0,1991,0,98058,469900
18246,2014-11-12,6,2120,3801,1.5,0,0,4,7,900,1925,0,98115,493000
18247,2014-05-28,4,2920,46355,2.0,0,0,4,9,0,1998,0,98024,740000
18248,2014-12-11,4,1700,6000,1.0,0,0,3,7,0,1967,0,98002,148900
18249,2014-11-18,2,1620,14467,2.0,0,0,3,7,0,1981,0,98074,475000
18250,2014-12-23,2,760,4000,1.0,0,0,3,7,0,1944,0,98117,415000
18251,2014-07-07,3,1230,6000,1.0,0,0,4,7,0,1967,0,98002,229500
18252,2014-08-14,5,4960,13990,2.0,0,2,3,11,1200,2001,0,98006,1360000
18253,2014-12-10,4,2030,11375,1.0,0,0,3,7,700,1969,0,98028,385000
18254,2015-04-27,3,1830,11331,1.0,0,0,3,7,580,1965,0,98001,230000
18255,2014-08-08,2,970,2700,1.0,0,0,4,7,200,1926,0,98115,425000
18256,2014-07-22,2,1000,4179,1.0,0,0,5,5,0,1914,0,98002,189900
18257,2015-01-02,2,750,6480,1.0,0,0,3,6,0,1943,0,98106,238000
18258,2014-08-19,4,2620,16200,1.0,0,2,4,7,1050,1950,1993,98033,968060
18259,2014-06-16,4,2220,9496,1.0,0,0,4,7,730,1954,0,98004,921000
18260,2014-05-07,5,3000,6000,1.0,0,0,5,7,1500,1958,0,98178,380000
18261,2014-11-17,1,1060,54846,1.0,1,4,3,5,0,1935,0,98070,285000
18262,2014-10-22,4,1980,5400,2.0,0,0,3,8,0,1998,0,98056,449000
18263,2014-07-09,4,1600,5500,1.5,0,0,4,7,0,1946,0,98117,625000
18264,2014-05-21,4,2000,9000,1.0,0,0,4,8,0,1978,0,98023,318989
18265,2014-10-10,3,1310,1266,2.0,0,0,3,8,190,2002,0,98116,445000
18266,2015-02-05,3,1120,8549,1.0,0,0,3,7,0,1952,0,98004,750000
18267,2015-03-06,3,3320,11875,1.0,0,0,5,10,0,1979,0,98034,959000
18268,2014-12-02,3,2370,9102,2.0,0,0,3,9,0,1990,0,98023,330000
18269,2015-02-16,2,830,1241,2.0,0,0,3,7,0,2005,0,98119,425000
18270,2014-12-02,3,940,7913,1.0,0,0,3,6,0,1948,0,98155,280000
18271,2014-10-23,4,2250,50155,2.0,0,0,3,8,0,1998,0,98045,476500
18272,2014-05-21,3,2020,3600,2.0,0,0,3,8,0,1998,0,98033,556000
18273,2014-07-29,4,5240,320917,2.0,0,2,3,10,0,2006,0,98024,1860000
18274,2014-09-19,4,4083,68377,2.0,0,0,3,10,0,2005,0,98001,637000
18275,2014-12-04,3,1450,6081,1.0,0,0,4,7,0,1969,0,98155,405000
18276,2014-06-27,5,1170,6757,1.0,0,0,4,6,370,1944,0,98125,397000
18277,2014-07-24,4,3555,6565,2.0,0,0,3,9,0,2014,0,98053,895990
18278,2014-08-28,3,1610,14046,2.0,0,0,3,7,0,1933,1988,98028,259000
18279,2014-10-22,2,960,112384,1.0,0,0,3,7,0,1955,0,98028,420000
18280,2014-05-19,3,1680,2096,2.0,0,0,3,8,300,2008,0,98117,518000
18281,2014-07-22,3,1380,8182,1.0,0,0,5,7,0,1942,0,98133,425000
18282,2014-08-08,2,1040,13920,1.0,0,0,3,6,0,1973,0,98198,182500
18283,2014-07-16,3,1380,3031,1.5,0,0,4,7,0,1929,0,98117,549900
18284,2014-09-16,3,1850,16863,1.0,0,0,4,7,570,1980,0,98034,445000
18285,2014-06-06,2,1740,5400,1.0,0,0,4,7,750,1946,0,98115,452000
18286,2014-11-04,5,1920,6500,1.0,0,0,3,7,660,1951,0,98112,715000
18287,2014-09-11,3,2010,5200,2.0,0,0,3,8,0,1989,0,98034,559000
18289,2014-10-15,4,1860,7350,1.0,0,0,4,7,770,1977,0,98031,250000
18290,2014-09-23,5,4390,6656,2.0,0,0,3,9,1460,2008,0,98199,1230000
18291,2015-05-12,4,2380,128937,1.0,0,0,4,7,0,1960,0,98038,276500
18292,2014-11-14,4,2880,7386,2.0,0,0,4,9,0,1987,0,98058,440000
18293,2014-05-08,6,2820,15600,1.5,0,2,5,7,850,1940,0,98166,543200
