,date,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,price
18897,2014-06-16,4,3070,34412,1.0,0,3,4,9,1000,1950,0,98039,1920000
18899,2015-04-08,3,3130,19530,1.0,1,4,3,8,1440,1947,1984,98008,1400000
18903,2014-09-15,4,2260,8715,1.0,0,0,4,8,730,1976,0,98008,675000
18908,2014-05-19,4,2240,6000,1.5,0,0,4,8,970,1914,0,98109,1190000
18909,2014-08-21,3,2110,7279,1.0,0,0,4,9,0,1984,0,98033,716125
18926,2014-08-14,4,3680,11648,2.0,0,0,3,10,0,1986,0,98006,909000
18933,2015-04-02,3,2720,7250,2.0,0,0,3,9,0,1990,0,98033,910000
18940,2014-11-24,5,2940,5500,2.0,0,0,4,9,600,1909,0,98102,950000
18942,2015-04-13,4,2330,30122,1.0,0,1,3,8,840,1951,0,98115,1150000
18949,2015-03-17,6,2770,5000,1.0,0,0,3,8,900,1969,0,98107,890000
18953,2014-10-22,4,2960,26742,1.0,0,3,3,8,1480,1949,1996,98115,1160000
18954,2015-01-28,2,2300,6984,1.0,0,0,3,8,0,2006,0,98053,665000
18956,2014-09-17,3,2830,3750,3.0,0,0,3,10,0,2014,0,98117,959000
18959,2014-05-14,5,2510,9887,2.0,0,0,3,8,0,1972,0,98040,955000
18965,2014-07-14,4,3820,15293,2.0,0,0,3,10,0,2003,0,98074,950000
18969,2014-08-15,4,2970,5000,2.0,0,2,3,9,770,2001,0,98117,866800
18976,2014-07-02,2,3180,9400,2.0,0,4,5,10,570,1985,0,98006,1410000
18977,2015-03-22,2,3180,9400,2.0,0,4,5,10,570,1985,0,98006,1510000
18986,2015-04-09,4,2430,3600,2.5,0,0,3,8,0,1980,0,98112,940000
18995,2015-02-13,6,3970,9500,1.0,0,0,4,10,1790,1970,0,98005,810000
18997,2014-07-02,2,1500,4000,1.0,0,0,3,8,400,1933,0,98109,736000
18999,2015-02-05,3,2530,9932,2.0,0,0,3,8,0,1995,0,98052,717500
19009,2014-12-24,4,3100,8000,1.5,0,0,5,7,1060,1939,0,98103,1000000
19011,2014-11-21,4,2270,5760,2.0,0,0,4,8,0,1909,0,98116,724950
19014,2014-05-21,4,2780,7875,2.0,0,0,3,9,0,2006,0,98133,700000
19016,2014-08-21,3,2730,11380,2.0,0,0,3,10,0,1995,0,98075,770000
19018,2014-07-08,4,2410,8400,2.0,0,0,5,8,0,1965,0,98008,720000
19024,2014-09-24,3,2330,9652,1.0,0,0,4,8,740,1968,0,98040,680000
19026,2014-11-25,4,2920,17023,1.0,0,0,4,9,1230,1977,0,98006,707000
19027,2014-05-07,3,1760,6428,1.0,0,0,4,7,780,1942,0,98199,690000
19028,2015-04-22,4,2860,40284,2.0,0,0,3,10,0,1983,0,98072,872000
19031,2015-01-26,3,3280,10558,1.0,0,2,4,9,1240,1979,0,98006,925000
19034,2014-07-10,3,1690,8489,1.0,0,0,4,7,0,1959,0,98004,725000
19035,2014-07-02,3,2470,7410,2.0,0,0,5,8,610,1977,0,98117,811000
19038,2014-05-20,4,3500,13875,1.0,0,4,4,9,1670,1938,0,98146,879950
19040,2014-05-12,4,3070,16028,1.0,0,3,3,9,1200,1976,0,98040,1230000
19048,2014-06-13,3,2910,6600,2.0,0,0,4,7,990,1900,1988,98118,718500
19053,2014-08-11,4,3110,4408,2.5,0,3,4,10,600,1931,0,98105,1420000
19056,2014-05-23,3,1800,9550,1.0,0,0,4,7,480,1966,0,98006,665000
19058,2014-07-22,2,1410,3600,1.5,0,0,4,7,100,1925,0,98103,760000
19063,2015-03-30,5,3300,7860,2.0,0,0,3,9,890,2001,0,98006,789888
19065,2014-09-29,4,3530,7202,2.0,0,0,3,9,870,2000,0,98177,695000
19068,2014-07-24,2,3360,6750,2.0,0,0,3,9,0,2004,0,98053,850000
19071,2014-11-18,5,1750,3861,1.5,0,0,3,7,0,1903,0,98122,774900
19073,2014-08-25,4,3780,23623,2.0,0,0,3,9,0,1997,0,98006,962800
19076,2015-01-16,5,4720,493534,2.0,0,0,5,9,760,1975,0,98027,745000
19080,2014-12-11,3,1650,5102,1.0,0,0,4,8,350,1953,0,98199,665000
19084,2014-07-29,3,1980,4000,2.0,0,0,3,8,0,1919,0,98109,707000
19087,2015-03-23,4,3440,35025,2.0,0,0,3,10,0,1988,0,98053,853000
19093,2014-09-04,4,3250,11780,2.0,0,0,3,8,890,1944,2001,98004,980000
19095,2014-11-07,4,2570,7980,2.0,0,0,3,9,0,1998,0,98074,715000
19099,2015-03-11,3,2740,5735,2.0,0,0,3,9,0,2004,0,98052,675000
19102,2014-06-26,4,3230,12100,1.0,0,0,3,9,1360,1977,0,98006,827000
19104,2014-09-23,4,2810,11902,2.0,0,0,4,9,0,1993,0,98059,747500
19108,2014-05-21,4,2350,13402,2.0,0,3,3,8,680,1994,0,98033,655000
19112,2014-06-04,3,2430,5500,2.0,0,0,3,8,620,1989,0,98033,791000
19115,2015-05-05,4,2580,10631,2.0,0,2,4,9,0,1992,0,98033,865000
19117,2014-09-08,4,3140,9085,1.0,0,2,5,8,1570,1961,0,98006,920000
19118,2014-12-11,5,2680,3011,2.0,0,0,3,9,810,1910,2014,98122,1030000
19127,2014-08-06,4,3160,8197,1.0,0,0,3,8,1580,1962,0,98115,655000
19130,2015-04-27,3,2880,11443,2.0,0,0,4,9,0,1986,0,98006,885000
19134,2014-09-19,3,2480,15022,1.0,0,4,3,9,1150,1967,2003,98136,1050000
19139,2014-07-25,4,2390,12000,1.0,0,0,3,8,920,1979,0,98052,650000
19141,2014-10-01,4,4370,422967,1.0,0,2,4,10,1790,1978,0,98022,858000
19143,2015-03-11,3,2500,6733,1.0,0,0,3,8,730,1979,0,98107,685000
19157,2015-03-04,2,3050,50965,2.0,0,0,3,10,0,1991,0,98053,890000
19162,2014-06-27,4,2370,3672,1.5,0,0,5,7,720,1916,0,98115,735000
19163,2015-02-24,3,2720,54450,2.0,0,0,3,11,0,1997,0,98027,873000
19169,2015-04-21,4,3180,13653,2.0,0,0,3,9,0,1978,0,98074,660000
19175,2015-01-22,5,2700,5001,2.0,0,0,3,10,0,2009,0,98115,935000
19179,2014-09-08,4,2230,3600,2.0,0,0,5,8,600,1906,0,98112,1000000
19181,2014-05-21,3,2760,40946,2.0,0,0,5,10,0,1978,0,98005,1190000
19183,2015-01-22,3,1240,4000,1.0,0,0,4,7,0,1968,0,98112,699999
19186,2014-12-02,4,3540,18168,2.0,0,0,3,10,0,1996,0,98006,925000
19187,2014-05-08,3,2640,4080,2.0,0,0,3,9,800,1912,2000,98105,930000
19188,2014-09-22,3,2660,5000,1.5,0,3,3,8,720,1910,0,98116,727500
19190,2014-09-05,3,3080,12100,2.0,0,0,3,8,1000,1984,0,98117,695000
19197,2014-08-22,2,1750,46173,2.0,0,0,4,8,0,1964,0,98072,661000
19198,2014-12-03,3,2320,5000,2.0,0,0,3,8,700,1907,1993,98112,900000
19207,2015-02-25,4,2550,3600,2.0,0,2,3,8,670,1997,0,98177,675000
19211,2014-10-01,4,4460,16271,2.0,0,2,3,11,0,2001,0,98075,1060000
19218,2014-08-28,5,2960,8968,1.0,0,0,4,8,1320,1965,0,98008,654000
19220,2014-07-22,3,2190,7982,2.0,0,0,3,8,0,2004,0,98033,700000
19221,2014-10-03,4,3990,18115,2.0,0,0,4,11,0,1989,0,98039,2720000
19228,2014-08-18,4,2780,4688,2.0,0,0,3,9,0,2003,0,98059,690000
19229,2014-06-17,4,2650,11520,2.0,0,0,3,8,540,1988,0,98033,720000
19238,2015-01-14,3,3650,103672,1.0,0,0,3,10,1600,2011,0,98031,680000
19240,2014-07-16,3,3680,11491,2.0,0,2,3,11,0,1999,0,98007,1230000
19242,2015-01-02,5,2570,12906,2.0,0,0,3,8,0,1987,0,98075,675000
19243,2015-04-10,3,2730,9588,2.0,0,1,3,10,830,1984,0,98052,981000
19245,2014-05-22,4,4260,18687,2.0,0,0,3,11,0,1996,0,98075,1000000
19247,2015-02-04,6,4440,17424,1.0,0,1,4,9,2220,1959,0,98040,959000
19255,2015-03-17,4,3260,5000,2.0,0,0,5,9,630,1937,0,98105,1550000
19257,2014-07-21,4,3320,8325,2.5,0,0,5,10,0,1905,0,98112,1800000
19258,2015-04-29,1,1660,5422,1.0,0,0,4,7,830,1908,0,98117,655000
19259,2015-02-13,3,3290,90796,2.0,0,0,4,10,0,1992,0,98042,685000
19260,2015-05-01,4,2280,8339,1.0,0,0,4,7,1060,1954,0,98115,721000
19261,2014-07-14,4,3650,5328,1.5,0,0,3,9,1320,1907,2014,98119,1520000
19266,2015-02-18,4,3440,6332,2.0,0,0,3,10,0,2001,0,98059,781500
19271,2014-06-03,2,2680,11214,1.0,0,0,3,9,0,2006,0,98053,930000
19274,2014-07-31,3,1780,4252,2.0,0,0,4,8,240,1989,0,98144,675000
19276,2015-04-17,3,1510,3817,1.5,0,0,3,8,0,1905,1994,98122,675000
19280,2014-06-18,3,1320,8114,1.0,0,0,3,8,0,1951,0,98004,650000
19282,2014-11-06,4,2910,7364,2.0,0,0,3,10,0,2003,0,98033,1430000
19304,2014-10-14,4,2550,3784,1.5,0,0,4,8,800,1900,0,98103,850000
19305,2015-02-12,3,1910,12321,1.0,0,0,4,7,810,1952,0,98004,746000
19307,2015-01-16,4,2420,4635,1.5,0,0,5,7,0,1905,0,98103,820000
19308,2014-08-20,3,3080,6495,2.0,0,3,3,11,550,1996,2006,98199,2160000
19309,2014-10-23,3,3850,38830,2.0,0,1,3,10,0,2000,0,98006,820000
19310,2015-04-18,3,3000,22040,2.0,0,2,4,8,530,1942,0,98177,887000
19312,2014-06-17,7,3670,4000,2.0,0,1,3,8,870,1964,0,98199,824000
19313,2014-09-25,4,2270,5000,2.0,0,0,3,9,0,2014,0,98117,812000
19319,2014-05-21,3,4460,26027,2.0,0,0,3,12,0,1992,0,98033,1550000
19321,2015-04-07,2,1080,4000,1.0,0,0,3,7,0,1940,0,98117,874950
19322,2014-05-28,3,2280,4280,1.0,0,0,5,7,1000,1917,0,98103,875000
19325,2014-10-07,4,2390,9300,1.0,0,0,3,8,960,1979,0,98004,770126
19326,2014-07-10,4,2870,8995,1.0,0,0,5,8,1000,1968,0,98006,710000
19330,2014-08-15,3,2970,9600,2.0,0,0,3,9,0,1994,0,98006,820000
19334,2015-02-20,4,3090,5600,2.0,0,0,3,9,0,2005,0,98075,708000
19336,2014-07-25,4,4065,18713,2.0,0,0,4,10,0,1987,0,98039,1950000
19342,2015-03-24,5,4140,32700,1.0,0,4,3,10,1950,1973,0,98177,1400000
19347,2014-07-30,4,3140,14421,2.0,0,0,3,10,0,1994,0,98075,780000
19350,2014-09-11,4,3320,38032,2.0,0,0,4,10,0,1991,0,98077,805000
19351,2015-04-07,3,2390,15669,2.0,0,0,3,9,0,1991,0,98011,660000
19354,2014-10-17,3,1800,4400,1.0,0,0,5,7,450,1970,0,98199,680000
19366,2014-07-08,3,3480,7800,1.0,0,0,4,7,1730,1941,1998,98177,950000
19368,2015-03-25,4,2640,5000,2.0,0,0,3,7,600,1949,0,98117,750000
19372,2014-08-14,4,3400,292723,2.0,0,0,3,10,0,1998,0,98045,688000
19374,2014-06-17,3,2960,12420,1.0,0,2,4,8,1480,1952,0,98116,936000
19380,2014-08-01,4,2720,4000,2.0,0,1,3,10,650,2014,0,98118,846000
19381,2015-05-14,4,1980,5850,1.0,0,1,4,8,600,1960,0,98116,725000
19387,2014-08-25,5,3150,4120,2.0,0,0,3,8,690,1911,2007,98115,850000
19404,2014-10-17,2,2680,7625,1.0,0,0,3,9,0,2002,0,98053,779950
19410,2015-02-26,5,3030,4120,1.5,0,0,4,7,1100,1913,0,98115,794500
19414,2014-10-16,3,2240,7227,2.0,0,1,3,9,800,1977,0,98008,700000
19418,2014-07-07,4,3770,4103,2.0,0,0,5,9,1060,1925,0,98109,1450000
19419,2015-02-19,6,3830,68825,2.0,0,0,3,9,0,1995,0,98027,710000
19429,2015-05-01,4,1990,6000,1.0,0,0,3,9,730,1956,2015,98199,872500
19431,2014-12-16,4,5080,27755,2.0,0,0,3,11,0,2001,0,98006,1900000
19435,2014-07-07,3,3540,38322,2.0,0,0,3,10,0,1989,0,98053,888550
19438,2014-09-22,2,3000,24004,1.0,0,0,3,10,590,1952,0,98005,780000
19447,2014-10-10,3,2420,23507,1.0,0,0,4,8,0,1969,0,98027,774888
19449,2014-05-08,4,1910,6960,1.5,0,0,5,8,0,1941,0,98103,835000
19450,2015-03-03,5,3520,5400,2.0,0,0,3,9,1120,2008,0,98119,1500000
19451,2015-03-26,4,2220,3760,1.5,0,0,4,7,850,1929,0,98117,771000
19452,2014-08-07,4,2020,5800,1.0,0,3,4,9,260,1941,0,98199,1230000
19455,2015-03-27,5,2650,11340,1.0,0,0,3,8,0,1955,0,98004,1390000
19463,2014-06-16,4,4140,7089,2.0,0,0,3,10,980,2003,0,98034,850000
19464,2014-08-11,2,1313,3600,1.0,0,0,3,8,0,1904,2012,98119,885000
19468,2014-08-13,4,3800,19798,2.0,0,0,3,10,0,1969,2009,98006,2400000
19476,2015-04-27,4,3500,5960,2.0,0,0,3,9,0,2010,0,98053,840000
19492,2014-07-17,5,2900,9799,1.0,0,0,3,8,1450,1959,0,98004,968000
19493,2015-03-31,3,1820,6324,1.0,0,0,5,7,910,1945,0,98115,725000
19497,2014-08-14,3,1850,6000,1.5,0,0,3,8,200,1913,1999,98199,819000
19510,2014-10-28,4,2940,5400,1.5,0,2,5,8,1000,1910,0,98119,1010000
19511,2015-03-09,4,3820,26895,2.0,0,2,3,11,0,1995,0,98072,991500
19513,2014-08-01,4,4360,12081,2.0,0,0,3,10,0,2007,0,98004,1980000
19515,2014-06-25,4,4660,17398,2.0,0,2,3,11,0,2003,0,98006,1280000
19518,2015-04-02,4,2360,8286,1.0,0,0,3,7,1040,1952,0,98004,875000
19531,2015-02-18,4,2910,4680,1.5,0,0,5,9,1060,1937,0,98115,945000
19537,2015-03-13,4,1920,9500,1.0,0,0,4,7,450,1966,0,98006,719521
19538,2014-06-20,3,4910,43560,2.0,0,0,4,10,910,1989,0,98007,1080000
19540,2014-09-12,4,2280,3200,1.5,0,0,5,8,760,1931,0,98105,675000
19542,2014-08-15,4,1980,7200,2.0,0,3,3,8,280,1910,0,98119,900000
19544,2015-03-24,4,1960,4340,1.0,0,0,5,8,980,1912,0,98117,724950
19546,2014-07-01,4,4270,5800,2.0,0,3,5,10,1100,1937,0,98199,1360000
19560,2014-09-02,4,2900,15535,1.0,0,2,4,7,1030,1961,0,98008,650000
19564,2014-05-07,4,2210,8556,1.0,0,1,4,8,1000,1954,0,98199,794154
19567,2014-05-24,4,3670,7000,2.0,0,0,3,10,0,2005,0,98075,820000
19571,2015-01-05,3,2950,6667,2.0,0,0,3,9,0,2003,0,98029,739000
19578,2015-03-19,4,3750,218506,2.0,0,0,3,10,0,1991,0,98092,725000
19584,2015-04-20,2,2180,18525,1.0,1,4,5,9,600,1952,0,98146,1410000
19586,2014-07-17,4,2470,4945,2.0,0,0,3,8,0,2012,0,98053,669000
19588,2014-06-26,3,1480,3876,1.0,0,0,5,7,620,1928,0,98117,663000
19591,2014-12-31,4,3250,10000,2.0,0,0,3,9,0,2014,0,98155,689000
19596,2014-08-22,3,2040,4559,2.0,0,0,3,9,0,1998,0,98122,812000
19597,2014-08-28,4,3850,19842,2.0,0,3,3,11,670,1989,0,98074,1200000
19603,2015-04-21,4,3210,24527,1.5,0,0,3,11,0,1984,0,98074,785000
19604,2014-07-28,5,3900,5250,1.5,0,1,5,8,1280,1931,0,98116,850000
19606,2015-01-14,3,1760,6788,2.0,1,4,3,7,0,1940,1960,98125,1150000
19608,2014-05-30,3,2780,11964,2.0,0,0,3,9,0,2009,0,98034,825500
19609,2014-06-10,5,3230,3825,2.0,0,0,3,9,750,2014,0,98117,1060000
19610,2014-11-20,5,4600,8764,2.0,0,0,3,10,1420,2007,0,98006,880000
19614,2015-03-05,4,2970,5050,2.0,0,0,3,8,0,2014,0,98052,855169
19619,2014-08-28,4,2950,7024,2.0,0,0,3,10,0,2012,0,98199,921800
19622,2015-01-15,5,3230,6500,2.0,0,0,3,9,0,2014,0,98074,834950
19627,2014-12-11,4,3700,4500,2.0,0,0,3,9,0,2007,0,98028,650000
19631,2014-10-29,5,4180,7232,2.0,0,0,3,9,0,2014,0,98052,1040000
19633,2014-05-12,4,3490,9170,2.0,0,0,3,9,0,2012,0,98004,1260000
19642,2015-03-24,4,2950,4161,2.0,0,0,3,10,740,2014,0,98027,839704
19651,2015-02-27,4,2860,2199,3.0,0,0,3,10,0,2013,0,98102,1450000
19654,2014-12-26,5,4890,12039,2.0,0,0,3,9,1300,2014,0,98011,865950
19655,2014-08-15,4,3420,17038,2.0,0,0,3,9,0,2007,0,98034,720000
19661,2014-05-02,5,3660,11995,2.0,0,2,3,10,0,2006,0,98065,785000
19665,2015-05-06,4,4160,10335,2.0,0,0,3,10,0,2014,0,98004,1850000
19666,2015-02-18,4,3276,10801,2.0,0,0,3,9,0,2008,0,98166,720000
19668,2015-04-29,3,3430,10177,2.0,0,0,3,10,0,2014,0,98034,2210000
19669,2014-07-02,4,3390,3979,2.0,0,0,3,9,780,2014,0,98199,1050000
19670,2014-06-10,6,2930,14980,2.0,0,3,3,9,0,2013,0,98006,915000
19682,2015-05-05,5,2710,2356,2.0,0,0,3,8,480,2013,0,98027,715000
19683,2014-08-11,4,2520,8433,2.0,0,0,3,8,0,2014,0,98125,689950
19685,2015-01-19,2,1570,1281,3.0,0,0,3,8,0,2014,0,98107,657000
19690,2014-07-21,3,1720,1330,2.0,0,0,3,8,690,2004,0,98112,675000
19691,2015-01-21,3,2940,6500,3.0,0,0,3,9,0,2014,0,98136,885000
19692,2014-10-21,5,4170,9090,2.0,0,0,3,10,0,2008,0,98004,1450000
19693,2014-10-16,6,4310,10000,2.0,0,0,3,8,1360,2008,0,98074,780000
19694,2014-07-12,4,3010,7200,2.0,0,0,3,9,0,2014,0,98033,839950
19705,2015-04-09,5,3340,9075,2.0,0,0,3,8,740,2005,0,98065,690000
19706,2015-03-18,4,2580,2875,2.0,0,0,3,9,0,2015,0,98116,673000
19708,2014-08-15,4,3430,6500,2.0,0,0,3,9,380,2006,0,98052,780000
19709,2014-10-29,5,3330,5042,2.0,0,2,3,9,860,2014,0,98103,1380000
19710,2015-03-24,5,3220,5081,2.0,0,0,3,8,0,2013,0,98052,950968
19720,2015-03-02,3,4090,16972,2.0,0,2,3,11,500,2007,0,98177,1680000
19725,2014-11-03,3,1570,1680,3.0,0,0,3,8,0,2014,0,98103,660000
19727,2014-09-15,4,4120,8258,2.0,0,0,3,10,0,2012,0,98075,949950
19728,2014-10-30,4,2540,5760,2.0,0,0,3,9,0,2009,0,98029,759990
19730,2014-07-23,4,3080,7242,2.0,0,0,3,9,0,2014,0,98033,889950
19732,2015-04-24,4,3170,5100,2.0,0,0,3,9,0,2012,0,98056,745000
19735,2014-05-12,5,4630,6324,2.0,0,0,3,9,1420,2006,0,98065,809000
19737,2014-08-08,4,3510,9263,2.0,0,0,3,10,0,2001,0,98065,723000
19742,2014-08-06,3,3890,3452,2.0,0,0,3,12,1000,2006,0,98102,2250000
19743,2014-09-15,4,3590,5335,2.0,0,2,3,9,450,2006,0,98115,1210000
19750,2014-10-02,4,3040,4006,2.0,0,0,3,8,690,2013,0,98029,815000
19751,2015-04-03,3,2540,10578,2.0,0,1,3,9,530,2014,0,98006,719000
19759,2015-05-11,4,3340,5314,2.0,0,0,3,10,0,2010,0,98065,701000
19761,2015-02-12,5,4660,16200,2.0,0,2,3,11,0,2005,0,98004,2640000
19763,2014-10-21,4,3470,6651,2.0,0,0,3,9,0,2005,0,98065,672500
19768,2015-01-27,3,2230,3939,2.0,0,0,3,8,0,2014,0,98133,679950
19774,2015-04-30,4,3720,5750,2.0,0,2,3,9,760,2006,0,98116,1050000
19775,2015-03-19,2,1460,1851,2.0,0,0,3,9,280,2014,0,98119,655000
19777,2015-04-10,6,3600,6110,2.0,0,0,3,9,1090,2012,0,98118,729999
19787,2015-04-13,4,3020,7035,2.0,0,4,3,9,0,2001,0,98065,715000
19793,2014-12-01,4,3640,6389,2.0,0,0,3,9,0,2014,0,98052,932990
19794,2014-06-27,3,2440,4153,2.0,0,0,3,9,0,2003,0,98052,710000
19795,2015-02-13,4,3970,7314,2.0,0,0,3,9,0,2014,0,98074,949990
19798,2014-05-07,5,4270,8076,2.0,0,0,3,11,870,2007,0,98033,1530000
19800,2014-10-14,4,3340,5700,2.0,0,0,3,11,0,2013,0,98059,962000
19803,2014-08-26,4,3140,7258,2.0,0,1,3,10,0,2006,0,98034,920000
19807,2015-04-21,4,5050,9520,2.0,0,0,3,11,1440,2007,0,98004,2320000
19808,2015-01-21,3,1860,1290,2.0,0,0,3,9,620,2010,0,98122,730000
19815,2014-06-20,4,3730,8014,2.0,0,0,3,10,0,2012,0,98074,925000
19817,2014-05-27,4,3330,7399,2.0,0,0,3,9,0,2009,0,98052,760000
19819,2015-02-12,2,2170,7665,1.0,0,2,3,8,0,2013,0,98053,695000
19821,2014-12-30,5,4180,12042,2.0,0,0,3,10,0,2014,0,98075,1260000
19828,2014-07-16,4,3550,9400,2.0,0,0,3,9,0,2014,0,98059,659950
19832,2014-05-27,5,4590,14685,2.0,0,0,3,10,0,2009,0,98033,1710000
19840,2014-07-17,4,4800,12727,2.0,0,0,3,10,0,2011,0,98059,1080000
19843,2014-10-17,4,3590,5625,2.0,0,0,3,10,0,2012,0,98052,1100000
19852,2014-05-06,3,2690,4047,3.0,0,0,3,10,0,2014,0,98117,979000
19854,2014-09-09,4,2650,3474,2.0,0,0,3,8,420,2011,0,98027,665000
19860,2014-08-05,5,4280,8465,2.0,0,0,3,10,0,2014,0,98034,995500
19863,2015-02-11,4,4420,5940,2.0,0,0,3,10,1010,2006,0,98027,909500
19865,2015-01-23,4,3550,6558,2.0,0,0,3,9,0,2013,0,98052,952990
19870,2014-05-28,4,4490,5099,2.0,0,0,3,9,1100,2006,0,98065,700000
19871,2014-07-15,4,3560,6786,2.0,0,0,3,9,630,2014,0,98075,907687
19872,2014-07-09,2,2150,5760,1.0,0,0,3,8,0,2010,0,98053,741500
19879,2015-04-07,4,3440,9776,2.0,0,0,3,10,0,2006,0,98040,1330000
19880,2014-06-10,4,3510,9364,2.0,0,0,3,10,0,2001,0,98065,695000
19891,2015-04-09,5,4000,9234,2.0,0,0,3,9,0,2015,0,98024,802945
19892,2014-07-31,4,2880,9003,2.0,0,0,3,10,0,2008,0,98033,1260000
19896,2014-07-17,2,2210,3917,2.0,0,0,3,10,710,2008,0,98122,1260000
19900,2014-05-16,5,3360,5402,2.0,0,0,3,9,0,2014,0,98074,804995
19901,2015-03-26,4,3040,4155,2.0,0,0,3,8,690,2013,0,98029,825000
19912,2015-04-03,4,4645,7757,2.0,0,0,3,10,790,2006,0,98112,1600000
19914,2014-09-10,2,1728,95950,1.0,0,3,3,9,0,2012,0,98070,730000
19916,2014-08-25,4,3170,3862,3.0,0,0,3,8,0,2008,0,98034,820000
19924,2015-03-18,5,3050,7520,2.0,0,0,3,8,0,2014,0,98056,740000
19928,2014-08-06,3,2500,51836,1.0,0,0,3,9,990,2013,0,98027,650000
19930,2014-08-04,5,3360,6120,2.0,0,0,3,9,0,2014,0,98074,829995
19932,2014-07-11,4,3520,5500,2.0,0,0,3,9,0,2014,0,98074,859990
19934,2014-12-05,4,3410,5838,2.0,0,0,3,9,0,2012,0,98053,743000
19938,2014-07-22,4,2910,6555,2.0,0,0,3,9,0,2005,0,98033,810000
19940,2015-03-03,5,3630,8100,2.0,0,0,3,10,0,2008,0,98004,1560000
19941,2014-11-13,2,1680,975,3.0,0,0,3,9,0,2009,0,98119,840000
19942,2015-04-14,3,2280,2296,3.0,0,0,3,9,390,2013,0,98112,950000
19945,2014-07-30,5,3940,7067,2.0,0,0,3,10,710,2008,0,98004,1700000
19947,2014-09-02,4,3290,8059,2.0,0,0,3,9,0,2012,0,98029,801000
19948,2014-07-14,3,2550,5376,2.0,0,0,3,9,0,2004,0,98052,711000
19953,2015-01-27,2,1611,2210,2.0,0,2,3,10,0,2005,0,98109,850000
19955,2014-05-08,3,2015,16807,2.0,1,4,3,9,0,2007,0,98166,988500
19957,2014-09-15,3,3060,9576,2.0,0,0,3,10,0,2005,0,98004,1270000
19958,2015-04-28,4,2050,2772,2.0,0,0,3,8,0,2013,0,98029,689500
19961,2015-04-24,4,3750,74052,2.0,0,0,3,10,0,2013,0,98053,1180000
19965,2014-10-13,4,3330,9000,2.0,0,0,3,9,460,2004,0,98033,1210000
19968,2015-03-17,3,2830,4334,3.0,1,4,3,10,0,2006,0,98074,1900000
19970,2014-10-30,4,2800,4000,2.0,0,0,3,9,0,2011,0,98103,1470000
19971,2015-04-10,5,4570,10194,2.0,0,0,3,11,0,2006,0,98034,1040000
19972,2014-10-20,4,2820,6120,2.0,0,0,3,9,0,2014,0,98115,897000
19973,2015-03-27,4,2570,9470,2.0,0,0,3,9,0,2006,0,98033,1100000
19974,2014-11-13,3,1710,1193,2.0,0,0,3,9,570,2014,0,98122,685000
19988,2015-04-20,5,3250,8100,2.0,0,0,3,8,0,2014,0,98125,718000
19989,2014-05-28,4,4700,9160,1.0,0,4,3,11,2180,2005,0,98116,1400000
19991,2014-05-19,2,2380,9374,1.0,0,2,3,8,0,2011,0,98053,818000
19992,2014-12-02,3,1640,1873,3.0,0,0,3,8,0,2014,0,98112,759000
20003,2015-04-07,5,4320,7502,2.0,0,0,3,9,820,2012,0,98056,887250
20004,2014-09-11,3,2310,7348,1.0,0,3,3,8,0,2010,0,98053,739000
20009,2014-05-07,4,3900,8391,2.0,0,0,3,10,0,2006,0,98033,1040000
20012,2015-01-08,5,3920,5150,2.0,0,0,3,9,1100,2004,0,98052,918000
20021,2014-08-20,3,3490,28213,1.5,0,2,3,9,1248,2009,0,98070,692000
20023,2015-04-03,4,3080,4120,2.0,0,0,3,9,700,2014,0,98117,1280000
20025,2014-12-22,3,1660,1344,3.0,0,0,3,8,0,2008,0,98102,975000
20026,2014-10-06,4,3320,7429,2.0,0,0,3,9,0,2014,0,98034,799950
20031,2014-05-27,3,2610,7256,2.0,0,0,3,9,0,2014,0,98033,754950
20032,2014-06-06,4,3240,5562,2.0,0,0,3,10,0,2013,0,98075,895000
20043,2015-04-09,3,1480,2159,3.0,0,0,3,8,0,2007,0,98103,650000
20045,2014-11-19,3,2350,4975,2.0,0,0,3,8,0,2012,0,98029,700000
20046,2014-12-15,3,1300,1590,2.0,0,0,3,8,200,2014,0,98109,675000
20050,2014-05-09,4,2730,3047,2.0,0,0,3,8,330,2006,0,98116,769900
20053,2014-07-25,4,4670,6000,2.0,0,3,3,11,850,2007,0,98027,1240000
20056,2014-05-21,3,3880,13095,2.0,0,3,3,11,180,2009,0,98034,1030000
20057,2014-10-24,3,1494,1262,3.0,0,0,3,8,0,2011,0,98115,650000
20058,2014-10-01,3,2930,5641,2.0,0,0,3,8,0,2013,0,98052,754842
20061,2014-12-18,4,2830,5932,2.0,0,0,3,9,0,2014,0,98199,1040000
20068,2014-08-04,4,3660,4903,2.0,0,0,3,9,900,2014,0,98034,809950
20069,2015-04-15,4,4220,8417,3.0,0,0,3,10,0,2012,0,98075,1060000
20070,2015-04-22,2,1450,1213,2.0,0,0,3,9,340,2015,0,98107,659000
20071,2014-06-26,4,3460,6738,2.0,0,0,3,11,0,2013,0,98059,971971
20076,2014-07-14,4,4650,7660,2.0,0,0,3,11,1010,2008,0,98004,1750000
20078,2014-07-15,4,3050,8000,2.0,0,0,3,9,0,2007,0,98028,740000
20080,2015-04-21,5,3410,8118,2.0,0,0,3,11,0,2006,0,98039,2250000
